Code,Code_Number,Description,Code_Family,Analytical_Domain,Analytical_Category,Analytical_Subcategory,Primary_Entity,Dashboard_Group,Traffic_Relevance_Score,Traffic_Relevance_Band,Keep_in_Main_Collision_Dashboard,Modeling_Role,Recommended_Use,Flag_Traffic_Core,Flag_Vehicle_or_RoadUser,Flag_Person_Profile,Flag_Location_Infrastructure,Flag_Behavior_Tactic,Flag_Severity_Harm,Flag_Jurisdiction_Admin
1900,1900,"Auction fraud (eBay, Craigslist, etc.)",1900s,Cyber / Digital,Cyber / Online Activity,General cyber context,Digital,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,0,0,0
1901,1901,Child pornography – possession / via computer,1900s,Cyber / Digital,Cyber / Online Activity,Digital attack / harassment / fraud,Digital,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,0,0,0
1902,1902,Credit card fraud / theft of services via internet,1900s,Cyber / Digital,Cyber / Online Activity,Digital attack / harassment / fraud,Digital,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,0,0,0
1903,1903,Cyberstalking,1900s,Cyber / Digital,Cyber / Online Activity,General cyber context,Digital,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,0,0,0
1904,1904,Denial of computer services,1900s,Cyber / Digital,Cyber / Online Activity,Digital attack / harassment / fraud,Digital,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,0,0,0
1905,1905,Destruction of computer data,1900s,Cyber / Digital,Cyber / Online Activity,Digital attack / harassment / fraud,Digital,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,0,0,0
1906,1906,Harassing e-mail / text message / electronic communications,1900s,Cyber / Digital,Cyber / Online Activity,Digital attack / harassment / fraud,Digital,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,0,0,0
1907,1907,Hate crime materials / printouts / e-mails,1900s,Cyber / Digital,Cyber / Online Activity,Digital attack / harassment / fraud,Digital,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,0,0,0
1908,1908,Identity theft via computer,1900s,Cyber / Digital,Cyber / Online Activity,Digital attack / harassment / fraud,Digital,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,0,0,0
1909,1909,Introduction of virus or contaminants into computer system,1900s,Cyber / Digital,Cyber / Online Activity,Digital attack / harassment / fraud,Digital,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,0,0,0
1910,1910,Minor solicited for sex via internet / known minor,1900s,Cyber / Digital,Cyber / Online Activity,Digital attack / harassment / fraud,Digital,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,0,0,0
1911,1911,Theft of computer data,1900s,Cyber / Digital,Cyber / Online Activity,Digital attack / harassment / fraud,Digital,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,0,0,0
1912,1912,Threatening e-mail / text messages,1900s,Cyber / Digital,Cyber / Online Activity,Digital attack / harassment / fraud,Digital,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,0,0,0
1913,1913,Suspect meets victim on internet / chatroom,1900s,Cyber / Digital,Cyber / Online Activity,Digital attack / harassment / fraud,Digital,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,0,0,0
1914,1914,Unauthorized access to computer system,1900s,Cyber / Digital,Cyber / Online Activity,Digital attack / harassment / fraud,Digital,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,0,0,0
1915,1915,Internet extortion,1900s,Cyber / Digital,Cyber / Online Activity,Digital attack / harassment / fraud,Digital,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,0,0,0
1916,1916,Victim paid by wire transfer,1900s,Cyber / Digital,Cyber / Online Activity,Digital attack / harassment / fraud,Digital,Exclude from main dashboard,0,0 - Exclude,No,Exclude from main collision model,Exclude from the core collision mart and keep only in the raw-reference lookup.,0,0,0,0,0,0,0
2000,2000,Domestic violence,2000s,Person Status / Condition / Social Context,Person Condition / Social Context,Other person or scene context,Person,Context enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,1,0,0,0,0
2001,2001,Suspect on drugs,2000s,Person Status / Condition / Social Context,Person Condition / Social Context,Condition / impairment / demographic status,Person,Traffic supporting context,4,4 - High supporting,Yes,Supporting filter / feature,"Keep as a secondary filter or engineered feature for risk, road-user, or transport context.",0,0,1,0,0,0,0
2002,2002,Suspect intoxicated / drunk,2000s,Person Status / Condition / Social Context,Person Condition / Social Context,Condition / impairment / demographic status,Person,Traffic supporting context,4,4 - High supporting,Yes,Supporting filter / feature,"Keep as a secondary filter or engineered feature for risk, road-user, or transport context.",0,0,1,0,0,0,0
2003,2003,Suspect 5150 / mentally challenged or disturbed,2000s,Person Status / Condition / Social Context,Person Condition / Social Context,Condition / impairment / demographic status,Person,Context enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,1,0,0,0,0
2004,2004,Suspect is homeless / transient,2000s,Person Status / Condition / Social Context,Person Condition / Social Context,Condition / impairment / demographic status,Person,Context enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,1,0,0,0,0
2005,2005,Suspect uses wheelchair,2000s,Person Status / Condition / Social Context,Person Condition / Social Context,Other person or scene context,Person,Context enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,1,0,0,0,0
2006,2006,Suspect was transgender,2000s,Person Status / Condition / Social Context,Person Condition / Social Context,Other person or scene context,Person,Context enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,1,0,0,0,0
2007,2007,Suspect was homosexual / gay,2000s,Person Status / Condition / Social Context,Person Condition / Social Context,Other person or scene context,Person,Context enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,1,0,0,0,0
2008,2008,In possession of a ballistic vest,2000s,Person Status / Condition / Social Context,Person Condition / Social Context,Other person or scene context,Person,Context enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,1,0,0,0,0
2009,2009,Suspect was inmate / incarcerated,2000s,Person Status / Condition / Social Context,Person Condition / Social Context,Other person or scene context,Person,Context enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,1,0,0,0,0
2010,2010,Suspect was jailer / police officer,2000s,Person Status / Condition / Social Context,Person Condition / Social Context,Other person or scene context,Person,Context enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,1,0,0,0,0
2011,2011,Vendor (street or sidewalk),2000s,Person Status / Condition / Social Context,Person Condition / Social Context,Transport / public-facing role,Person,Context enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,1,0,0,0,0
2012,2012,Suspect was costumed character,2000s,Person Status / Condition / Social Context,Person Condition / Social Context,Transport / public-facing role,Person,Context enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,1,0,0,0,0
2013,2013,Tour bus / van operator,2000s,Person Status / Condition / Social Context,Person Condition / Social Context,Transport / public-facing role,Person,Traffic supporting context,4,4 - High supporting,Yes,Supporting filter / feature,"Keep as a secondary filter or engineered feature for risk, road-user, or transport context.",0,1,1,0,0,0,0
2014,2014,Suspect was Uber / Lyft driver,2000s,Person Status / Condition / Social Context,Person Condition / Social Context,Transport / public-facing role,Person,Traffic supporting context,4,4 - High supporting,Yes,Supporting filter / feature,"Keep as a secondary filter or engineered feature for risk, road-user, or transport context.",0,1,1,0,0,0,0
2015,2015,Suspect was foster child,2000s,Person Status / Condition / Social Context,Person Condition / Social Context,Other person or scene context,Person,Context enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,1,0,0,0,0
2016,2016,Suspect was train operator,2000s,Person Status / Condition / Social Context,Person Condition / Social Context,Transport / public-facing role,Person,Traffic supporting context,4,4 - High supporting,Yes,Supporting filter / feature,"Keep as a secondary filter or engineered feature for risk, road-user, or transport context.",0,1,1,0,0,0,0
2017,2017,Suspect was MTA bus driver,2000s,Person Status / Condition / Social Context,Person Condition / Social Context,Transport / public-facing role,Person,Traffic supporting context,4,4 - High supporting,Yes,Supporting filter / feature,"Keep as a secondary filter or engineered feature for risk, road-user, or transport context.",0,1,1,0,0,0,0
2018,2018,Cannabis related,2000s,Person Status / Condition / Social Context,Person Condition / Social Context,Other person or scene context,Person,Context enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,1,0,0,0,0
2019,2019,Theft of animal (non-livestock),2000s,Person Status / Condition / Social Context,Person Condition / Social Context,Other person or scene context,Person,Context enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,1,0,0,0,0
2020,2020,Mistreatment of animal,2000s,Person Status / Condition / Social Context,Person Condition / Social Context,Other person or scene context,Person,Context enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,1,0,0,0,0
2021,2021,Suspect was aged (60+ over),2000s,Person Status / Condition / Social Context,Person Condition / Social Context,Condition / impairment / demographic status,Person,Context enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,1,0,0,0,0
2022,2022,Suspect was hitchhiker,2000s,Person Status / Condition / Social Context,Person Condition / Social Context,Other person or scene context,Person,Context enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,1,0,0,0,0
2023,2023,Suspect was prostitute,2000s,Person Status / Condition / Social Context,Person Condition / Social Context,Other person or scene context,Person,Context enrichment,1,1 - Peripheral,No,Usually exclude from main dashboard,Do not prioritize in the star schema; retain only if narrative-level review matters.,0,0,1,0,0,0,0
